data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Máy như hình cấu hình ổn pin và camera đủ sử dụng có điều bắt sóng hơi kém chổ cảm vân tay hơi lỏng màn hình thỉnh thoảng bị đơ do máy nóng khá là nhanh nó chung là tầm tiền này không yêu câu hơn được,Positive,Positive,,Negative,,,Positive,,,,
"Trong tầm giá này 1,5 triệu, máy thì sử dụng vậy là quá tốt. Chụp hình đẹp, nghe nhạc hay, gọi zalo, facebook. Có đều sau lưng ngay chữ oppo trầy xíu. Có tặng ốp lưng trong suốt và dán sẵn màn hình. Có sạc và tay nghe full box, phải dán sẵn mặt lưng điện thoại nữa tốt.",,,,,Positive,,Positive,,,Positive,
"Hỏng hàng lỗi vặt nút volume kẹt, điều chỉnh âm lượng khó,",,,,,Negative,,,,,,
Chăm sóc khách hàng từ chối bảo hành pin yếu. Hiệu năng lag khi chơi game. Ship giao nhầm số lượng phải hủy.,Negative,,Negative,,,,,Negative,Negative,,
"Giao hàng nhanh,đã test máy,máy tầm giá này như v là qá ok rồi ạ,sẽ ủng hộ cửa hàng nếu có nhu cầu",,,,,,,Positive,,Positive,,
"Màu sắc: Đen 
Phân loại: Nguyên seal máy đẹp ngon bổ rẻ, săn sale được 2,3tr lại được hoàn tiền, thật tuyệt vời",,,,,Positive,,Positive,,,,
Chưa đánh giá được hiệu năng sau thời gian dài,,,Neutral,,,,,,,,
May cu ma noi moi. Chan sạc gan hu. Den thui. Chi tạm được thoi. Không bietvco ben không. Nhung may lam lai 100/100,,,,,,,,,,Negative,
Pin cũ sài vài bữa bị lỗi sạc pin không vào thay pin hết 200k,Negative,,,,,,,,,,
"Chất lượng hoàn thiện, lâu lâu hơi lag.",,,Negative,,,,,,,,
"Đã nhận được hàng cửa hàng giao, giao hàng nhanh, đóng gói tốt, chắc chắn. Điện thoại đẹp và đúng chuẩn bộ nhớ. Điện thoại đã ra mắt được 2n rồi mà vẫn quá tốt và đẹp với hiện tại. Mình đã có 1c và giờ mua thêm 1c nữa. Canh sale giá tốt múc ngay. Cảm ơn cửa hàng.",,,,,Positive,Positive,Positive,,Positive,,
Ảnh camera sau bị bệt màu. Ảnh zoom lên là vỡ nét. Camera phụ vô dụng. Chụp tối như mù. Pin sử dụng không được nửa ngày. Shipping cực kỳ lâu,Negative,Negative,,,,,,,Negative,,
"Hàng mới còn nguyên vẹn, chơi game rất mượt nhé cửa hàng thì uy tín ai có nhu cầu có thể thử",,,Positive,,,,,,,,
"Máy đã qua sử dụng và thay màn, hơn chục ngày phát sinh lỗi màn, liên hệ cửa hàng thì mất hình, giờ thì ẩn sản phẩm. Lừa đảo",,,,Negative,,,,Negative,,,
Chính sách bảo hành áp dụng trong 12 tháng.,,,,,,,,Neutral,,,
"Nhóm màu: Black 
Dung lượng lưu trữ: 128gb tốt. Đúng mẫu mã",,,,,,,,,,Positive,
"Màu sắc: Bạc 
Phân loại: Nguyên seal điện thoại chất lượng còn zin áp ốp",,,,,,,,,,Positive,
"Chất lượng sản phẩm: Không đáng tiền 
Đúng với mô tả: Sai sự thật 
Tính năng nổi bật: Kém cỏi máy giá 4tr7 nhưng chất lượng kém, không xứng giá, hối hận",,,,,,,Negative,,,Negative,
"Cảm giác cầm nắm trên tay cũng ổn, không tốt mà cũng không tệ. Thời gian khởi động máy thì ở mức trung bình, đủ dùng cho công việc hằng ngày.",,,,,Neutral,,Neutral,,,,
Mức giá nằm trong khoảng trung bình của phân khúc.,,,,,,,Neutral,,,,
"Nhóm màu: Desert 
Dung lượng lưu trữ: 256gb quá là chất. Giao hàng nhanh hơn tôi nghĩ. Tốt lắm luôn. Kkkkkk",,,,,,,,,Positive,,
Thông tin về quy trình bảo hành đã được ghi rõ trong tờ hướng dẫn sử dụng.,,,,,,,,Neutral,,,
Điện thoại lắp sms nhưng không gọi được không có lần sau mua của hãng này nữa hãy tránh xa ra,,,,,,,,,,Negative,
Ống kính camera sau có cự li 26mm.,,Neutral,,,,,,,,,
Chất lượng sản phẩm quá tốt giá thành phải chăng mẫu mã đẹp độ mượt cảm ứng OK camera led Nói chung ổn trong tầm giá,,Positive,Positive,Positive,Positive,,,,,Positive,
Điện thoại ngon nhưng có 8gb mà còn 2gb nữa,,,,,,,,,,Positive,
Giao hàng nhanh. Đánh giá sh 5 sao. Ảnh và video mag tính nhận xu ạ.,,,,,,,,,Positive,,
"Tệ hại toàn bịa đặt mở ứng dụng chậm, hay bị crash,",,,Negative,,,,,,,Negative,
"Nhóm màu: Pink 
Dung lượng lưu trữ: 128gb tuổi thọ pin lâu dài, màn hình sống động, giá trị tuyệt vời cho số tiền bỏ ra, thiết kế tuyệt đẹp, chất lượng máy ảnh ấn tượng, hiệu suất mượt mà, bóng bẩy và thanh lịch,",Positive,,Positive,Positive,Positive,,Positive,,,,
"Sản phẩm có chút vấn đề nhưng cửa hàng đã đổi sản phẩm khác, cơ bản thì cửa hàng cũng uy tín, hy vọng sản phẩm dùng được bền.",,,,,,,,Positive,,,
Color family: Random color sản phẩm: Mình đã mua của cửa hàng lần thứ hai rồi giá cả hợp lý vừa túi tiền bỏ ra máy sử dụng rất là tốt chuẩn đúng chính hãng luôn nha cửa hàng tặng sạc cáp ốp lưng về mình chỉ lắp sim vào là sử dụng thôi với giá tiền thế này mà có được chiếc điện thoại cảm ứng sử dụng tốt thì còn hơn gì được nữa,,,Positive,,,,Positive,,,,
Hàng tốt giao nhanh. Đủ hàng không móp méo không cong vên còn nguyen vẹn này nok rất tốt.,,,,,,,,,Positive,,
"Lởm khởm bịp bợm lag ù, shipping trễ nãi",,,Negative,,,,,,Negative,,
Camera góc siêu rộng bị méo hình. Ảnh góc rộng độ chi tiết thấp. Máy bị nóng khi dùng camera. Chỉ nên dùng camera chính thôi. Chăm sóc khách hàng chỉ trả lời tin nhắn tự động,,Negative,,,,,,Negative,,,
Hiệu năng nóng khi dùng mic pin chỉ 5h cơ bản chăm sóc khách hàng không đổi,Negative,,Negative,,,,,Negative,,,
"Thiết kế mặt lưng nhám, mình sẽ kiểm tra độ bám vân tay sau.",,,,,Neutral,,,,,,
Camera thiếu chống chói pin hao pin chờ shipping giao giờ muộn,Negative,Negative,,,,,,,Negative,,
"Hiệu năng mạnh mẽ: Nhiều khả năng sẽ được trang bị chip Snapdragon 8 Gen 3 (hoặc một phiên bản tương đương), hứa hẹn mang lại hiệu suất hàng đầu cho mọi tác vụ, đặc biệt là gaming. * Màn hình chất lượng cao: Các nguồn tin cho thấy máy có thể sở hữu màn hình AMOLED kích thước lớn (khoảng 6.78 inch) với tần số quét cao (144Hz), độ phân giải 1.5K, mang đến trải nghiệm hiển thị mượt mà và sắc nét. * Sạc siêu nhanh: IQOO thường trang bị công nghệ sạc nhanh hàng đầu, và Neo 10 có thể không ngoại lệ với công suất 120W, giúp sạc đầy pin trong thời gian rất ngắn.",Positive,,Positive,Positive,,,,,,,
Máy ổn trong tầm giá nhưng tai nghe tặng kèm bị hỏng 1 bên lúc nghe được lúc không,,,,,,,Positive,,,,
Máy sử dụng được trong tầm giá học sinh sinh viên,,,,,,,Positive,,,,
"Màu sắc: Desert 
Dung lượng lưu trữ: 256gb chọn giao hàng nhanh ahamove mà ship chậm hơn giao hàng thường, tệ",,,,,,,,,Negative,,
"Sản phẩm mới, không kèm phụ kiện đóng gói cẩn thận, chuẩn bị hàng lâu,giao hàng nhanh, máy chạy không mượt",,,Negative,,,Positive,,,Positive,,
Máy như đầu bùi vừa đơ vừa nóng máy đang xem tắt nguồn,,,,,,,,,,Negative,
"Nhóm màu: Black 
Dung lượng lưu trữ: 128gb 📸 
Chất lượng camera: Thiết kế mượt mà, yêu thích!, 🔋 
Thời lượng pin: Tuổi thọ pin lâu dài.,",Positive,Positive,,,Positive,,,,,,
"Đã mua cái thứ 3. Ngon bổ rẻ, pin trâu, thích hợp làm máy phụ",Positive,,,,,,Positive,,,,
"Đầy đủ chắc năng, mình tải thêm nhiều ứng dụng. Full phụ kiện sạc ốp cường lực không thiếu. Tối đa sử dụng được tầm 1h50p gì đó sạc chắc mất 45p sẽ đầy pin.",Neutral,,,,,,,,,,
Giá cuối cùng sau khi áp dụng các mã giảm giá khớp với con số hiển thị lúc đặt hàng.,,,,,,,Neutral,,,,
"Nhóm màu: Pink 
Dung lượng lưu trữ: 128gb chất lượng camera ấn tượng!, màu sắc tuyệt đẹp, khó lựa chọn!,",,Positive,,,Positive,,,,,,
Giao hàng nhanh. Sản phẩm đẹp. Tốt 👍,,,,,Positive,,,,Positive,,
"Nhóm màu: Blue 
Dung lượng lưu trữ: 128gb màn hình sắc nét, dung lượng lưu trữ cao, dung lượng lưu trữ cao,",,,,Positive,,,,,,,
"Hàng nguyên seal, sạch đẹp, nhận hồi tháng 7, đã kích hoạt trước tầm 20-25 ngày.",,,,,,,,,,Positive,
"Nhanh nóng thông số ảo bluetooth hay mất kết nối. Sử dụng được 10p là nóng như lò lửa, chạy app nào cũng lag.,",,,Negative,,,,,,,,
Không hỗ trở bảo hành khi có lỗi. Nhắn tin phản hồi chậm không trả lời. Hiện trạng máy lỗi khi gọi điện thoại zalo không nghe rõ. Máy tự tắt nguồn. Liên hệ không trả lời,,,,,,,,Negative,,Negative,
"Nhóm màu: Desert 
Dung lượng lưu trữ: 256gb máy đẹp sử dụng không thấy có lỗi",,,,,Positive,,,,,,
"Sản phẩm: Hàng lỗi hoặc bị hư hỏng, sản phẩm chất lượng kém máy sài được hơn 10 ngày lỗi mic không thể nghe gọi ghi âm được nhưng nhắn cửa hàng không phản hồi",,,,,,,,Negative,,Negative,
Mọi người cẩn thận đừng mua điện thoại của cửa hàng này.. Mình đặt cây a92 256g mà giao cho mình có 128g.. Mình có nhắn tin cho cửa hàng thì không có phản hồi. Điện thoại thì không bắt máy,,,,,,,,Negative,,,
Màu máy: Vàng gôn sản phẩm: Samsung j7 prime đặt j7.. Giao j3 cẩn thận cửa hàng lừa đảo treo đầu dê bán thịt cho,,,,,,,,,,Negative,
"Hàng giao nhanh đóng gói cẩn thận còn nói về sản phẩm thì điện thoại này rất đẹp có hỗ trợ 4g chữ to rõ dễ đọc, nói chung thì rất tốt, còn độ bền mình mới mua nên chưa biết. Tặng cửa hàng 5 sao ⭐⭐⭐⭐ ⭐",,,,,Positive,Positive,,,Positive,,
"Máy cầm chắc tay, chơi game mượt ổn kết nối nfc tốt",,,Positive,,Positive,,,,,,
"Chất lượng sản phẩm: Thất vọng tràn trề 
Đúng với mô tả: Dối trá 
Tính năng nổi bật: Chơi game lag giật liên tục, máy nóng như lò sưởi, không được hoàn tiền",,,Negative,,,,,,,,
Củ sạc theo máy là củ sạc sử dụng đất sét để cho củ sạc nặng thêm :)))),,,,,,,,,,Negative,
"Khá tốt, kh bật được chế độ khoá cảm ứng",,,,,,,,,,Positive,
Thấy sản phẩm tốt nhưng mà bấm không cảm ứng mượt và theo giá thì giảm thêm một tí là giá tốt khoảng 120 hoặc hơn 150 tí thôi.,,,,,,,,,,Neutral,
"Phiên bản: Bản 2 sim 128gb điện thoại y như mới, không một vết xước, lướt web siêu nhanh, sử dụng thích lắm. Cửa hàng vô cùng uy tín, hỗ trợ rất nhiệt tình 24/7. Điện thoại mình bị lỗi không có dữ liệu di động, cửa hàng đổi ngay cái mới tận nhà cho mình luôn. Bạn nào còn chần chừ thì chốt luôn đi nhá.",,,,,Positive,,,Positive,,,
"Thiết lập ban đầu rối rắm, nhiều bước lỗi. Khác với mô tả plug & play. Tính năng đồng bộ cloud thất thường. Chăm sóc khách hàng hướng dẫn mơ hồ, phải tìm forum mới giải quyết",,,,,,,,Negative,,Negative,
Điện thoại xài ổn giá rẻ hơn cửa hàng tạm được mèo chạy cũng được,,,,,,,Positive,,,Positive,
"Backlight bleed rõ màn 'đều' sai xem phim tối dở, khó chịu,",,,,Negative,,,,,,,
Giá bán của sản phẩm tương xứng với cấu hình được trang bị.,,,,,,,Neutral,,,,
Sản phẩm tốt chất lượng hình ảnh chỉ mang tính chất nhận xu cảm ơn mọi người,,,,,,,,,,Positive,
"Máy đẹp, dùng mượt, rẻ hơn bên ngoài rất nhiều",,,Positive,,Positive,,Positive,,,,
Màn hình hiển thị màu sắc ở mức chấp nhận được. Giá cả của sản phẩm tương đối là rẻ phù hợp với người lao động.,,,,Neutral,,,Positive,,,,
"Kém bền không như quảng cáo camera không chụp được ban đêm,",,Negative,,,,,,,,,
Rất là tốt. Sau sẽ ủng hộ cửa hàng tiếp ạ hjhj,,,,,,,,,,Positive,
"Giao hàng nhanh,điện thoại phụ kiện đầy đủ,đag trải nghiệm thử xem chất lượng ra sao 😁",,,,,,,,,Positive,,
"Kém không yếu kém camera noise cao. Pin yếu, sạc mãi không đầy.,",Negative,Negative,,,,,,,,,
"Điện thoại láp ráp ẩu. Camera sau bị lệch nhẹ. Camera trước bị bụi. Cổng sạc bị móp méo sửa chữa kiểu tay nghề yếu kém. Chơi game lag, pin hơi hau không giống cái điện thoại có pin 5000 ở nhà, chỉ giống cái điện thoại có pin 3000. Điện thoại để ram 6gb chứ chạy y chang cái ram 3gb. So với giá tiền thì mắc nha mọi người.",Negative,Negative,Negative,,,,Negative,,,,
Chơi game mượt nhưng máy nhanh hết pin,Negative,,Positive,,,,,,,,
"Lúc đầu ổn mà chưa tới 6,7 ngày màn hình vỡ do va chạm nhẹ màn hình đểu",,,,,Negative,,,,,,
"Nhóm màu: Tai nghe.. 
Dung lượng lưu trữ: 8gb điện thoại sử dụng ngon lành cành đào, cửa hàng uy tín, bán hàng đúng như mô tả … đánh giá cửa hàng 5 sao … dịch vụ tốt",,,,,,,,Positive,,,
"Máy bán lại mất giá thảm hại đúng không có. Mình sử dụng máy được 2 tháng, thấy quá chán nên muốn bán lại để đổi máy khác. Đi hỏi các cửa hàng thì họ trả giá không bằng một nửa giá mình mua lúc đầu. Máy vừa kén người sử dụng, vừa mất giá quá nhanh.",,,,,,,,,,Negative,
Ok nha đây là sản phẩm t2 mình mua rồi đặt hỏa tốc giao lẹ nhưng mà máy sạc pin hơi nóng,Negative,,,,,,,,Positive,,
Giao hàng nhanh.,,,,,,,,,Positive,,
Giao hàng siêu nhanh đóng gói cũng cẩn thận chất lượng sản phẩm thì không phải bàn,,,,,,Positive,,,Positive,,
Đã nhận được hàng. Mua dịp sale giá khá tốt. Máy kích hoạt bảo hành đúng ngày đặt mua luôn. Nguyên seal.,,,,,,,Positive,Positive,,,
"Hàng nhận đẹp đúng như mô tả, giao hàng nhanh chuẩn thời gian",,,,,,,,,Positive,,
Camera chụp được ảnh với chất lượng ở điều kiện ánh sáng bình thường.,,Neutral,,,,,,,,,
"Đúng với mô tả: Lừa đảo 
Chất lượng sản phẩm: Tệ
Đừng ai mua shopee này pin kém cũ đó nhanh tụt máy fake",Negative,,,,,,,,,,
"Ngoại hình còn khá mới mặt kính trầy xướt nhẹ nhìn kỹ mới thấy, trải nghiệm bang đầu mượt mà nói chung ổn, đề trải nghiệm thêm",,,Positive,,Positive,,,,,,
Kém không lắp nghe máy được cuộc gọi tự động ngắt sau 1 phút,,,,,,,,,,Negative,
Giao hàng nhanh. Giống mô tả trước mắt dùng ổn,,,,,,,,,Positive,,
Hình ảnh mang tính chất nhận xu Pin không trâu quá đâu Chất lượng phù hợp với giá tiền,Negative,,,,,,Positive,,,,
Camera màu không chuẩn shipping giao nhầm đóng hàng thiếu hướng dẫn sử dụng,,Negative,,,,Negative,,,Negative,,
Mệ ghê mệ ghê không ngờ chỉ vì 200 xu mà tôi đã phải rất cổ gắn để viết được bao nhiêu ký tự nè trời. Ai muốn mua thì mua không mua thì mua nha.,,,,,,,,,,,Neutral
Nhóm màu: Màu ngẫu nhiên sản phẩm: Mình đã mua của cửa hàng lần thứ hai rồi giá cả hợp lý vừa túi tiền bỏ ra máy sử dụng rất là tốt chuẩn đúng chính hãng luôn nha cửa hàng tặng sạc cáp ốp lưng về mình chỉ lắp sim vào là sử dụng thôi với giá tiền thế này mà có được chiếc điện thoại,,,,,,,Positive,,,,
"Đánh giá sau 1 thời gian trải nghiệm: Máy nhìn rất mới, chỗ viền cam có xước xíu nhưng mà không đáng kể. Máy sử dụng khá là ngon, không có lỗi gì mỗi tội máy hơi hóng khi sử dụng lâu. Nói chung là máy rất tốt trong tầm giá, đáng mua",,,,,Positive,,Positive,,,,
"Nhóm màu: Pink 
Dung lượng lưu trữ: 128gb bóng bẩy và thanh lịch, thiết kế tuyệt đẹp, dung lượng lưu trữ cao, tính năng sáng tạo,",,,,,Positive,,,,,,
"Nhìn thấy người ta đánh giá 5 sao chưa,thấy rồi thì mua đi,với 2tr này thì làm gì được cho đời,mua con này về ngắm nghịch cho vui vui sự đời nhể!",,,,,,,Positive,,,,
"Máy samsung nhưng màn hình trung quốc. Tưởng máy samsung cũ nhưng màn hình tq, không đúng theo cửa hàng quảng cáo là máy samsung cũ 100 phần trăm.",,,,Negative,,,,,,,
Sản phẩm oke. Mỗi tội giao lâu quá,,,,,,,,,Negative,,
Sản phẩm có màu sắc đúng như phiên bản mình đã chọn khi đặt hàng.,,,,,Neutral,,,,,,
"Tồi tệ sai không nổi bật shipping ""chậm"" kéo dài. Đóng gói kém, sản phẩm xước.,",,,,,,Negative,,,Negative,,
"Sản phẩm có nhược điểm lớn nhất là pin cực kỳ kém, chỉ dùng được khoảng 3 ngày dù ít sử dụng. Lúc sụt thì rất nhanh. Về dịch vụ, dù đã nói cho bên cửa hàng nhưng vẫn không được giải quyết. Sản phẩm kém chất lượng",Negative,,,,,,,Negative,,Negative,
Máy đẹp còn áp mình mua 99 mà vẫn bị cấn khúc viền hơi ngứa mắt tí còn lại ok cửa hàng sản phẩm nhiệt tình,,,,,,,,Positive,,,
"Nhóm màu: Nhiều màu khả năng lưu trữ: 128gb hàng cửa hàng đóng gói rất cẩn thận, mẫu mà còn rất mới dù là hàng xách tay. Cửa hàng cũng tư vấn rất nhiều tình nhưng còn 1 điểm chưa hài lòng sạc kèm máy chưa sử dụng được nhưng cửa hàng cũng đã hứa đổi trả cho mình :))) nchung là 9.5 điểm 🤣🤣",,,,,,Positive,,Positive,,,
"Máy nóng ran khi sạc. Không đúng. Không. Pin tệ, máy nóng vô cùng nguy hiểm. Chăm sóc khách hàng không có giải pháp hỗ trợ hữu hiệu nào.",Negative,,,,,,,Negative,,,
Chất lượng sản phẩm quá tệ luôn ấy. Lúc đầu nhận máy thì tốt hàng như ảnh nhưng chỉ được 1 tuần thôi là máy tụt pin nhanh. Sáng sạc đầy mà không sử dụng gì nhưng đến chiều là hết pin. Mà gần hết pin là ấn mở máy bàn phím phát sáng nhưng màn hình không lên. Phải cắm sạc vào mới lên màn hình. Mình quên không ấn hoàn hàng mà đã thanh toán hoá đơn spay nên không ấn hoàn được nữa. Thề không bao giờ mua cgi của hoàng hà nữa 😀 cái máy điện thoại cho các cụ mà còn bán máy đểu thì không hiểu các sản phẩm khác bán cgi cho ngta nữa,Negative,,,Negative,,,,,,,
"Điện thoại xịn quá, chs game tốt xem phim nét lắm, màn hình hd siêu mượt",,,,Positive,,,,,,,
"Nhóm màu: Màu xanh lá cây 
Dung lượng lưu trữ: 128gb giàu vitamin và khoáng chất, tốt cho hệ miễn dịch, đóng gói tiện lợi,",,,,,,,,,,,Neutral
Tạm ổn số tiền đó mua iphon 5s,,,,,,,Negative,,,,
"Hiệu năng xử lý tệ, đóng gói không buộc dây. Camera selfie làm răng vàng, ship không báo giờ.",,Negative,Negative,,,Negative,,,Negative,,
"Tính năng nổi bật: Tốt 
Đúng với mô tả: Tốt 
Chất lượng sản phẩm: Tốt
Cứ phải gọi là mướt mườn mượt đến từ nhà táo. Nhưng lúc mình cài đặt có thấy kiểu bị lag cứ quay vòng mãi. Do máy nó vậy hay do loi lỗi ta",,,Negative,,,,,,,,
"Nứt sẵn che giấu lỗi không có sạc nhanh. Sạc cả đêm chưa đầy pin, quảng cáo 30w mà thực tế chỉ 10w thôi.,",Negative,,,,,,,,,,
"Đúng với mô tả: Màn thay hay loạn cảm ứng 
Chất lượng sản phẩm: Kém sản phẩm: Sản phẩm chất lượng kém",,,,,,,,,,Negative,
"Màu sắc: Đen 
Phân loại: Nguyên seal hàng đã bị bóc seal, muốn đổi trả còn phải đợi nhà bán hàng đồng ý mới được, kiến nghị thì lazada không giải quyết, củ sạc dởm sử dụng 1 tuần là hỏng",,,,,,,,Negative,,,
"Mình mua cho người yêu mình thôi chứ không sử dụng, màn hình tối nha",,,,Negative,,,,,,,
Mua cho ba sử dụng bền thì chưa biết,,,,,,,,,,Neutral,
"Đúng với mô tả: Không 
Tính năng nổi bật: Không 
Chất lượng sản phẩm: Tệ
Màn hình điện thoại hở. Hang quá tệ",,,,Negative,,,,,,,
Chất lượng sản phẩm mic thu âm kém tiếng rè. Đúng với mô tả không đề cập mic yếu. Tính năng nổi bật âm thanh & camera không tốt. Review gọi điện nghe vọng đối phương than rè. Camera quay video cũng có noise. Hiệu năng tổng thể ổn thôi. Đóng hộp đơn giản ship delay. Chăm sóc khách hàng trả lời bằng mẫu không hỗ trợ kỹ thuật sâu,,Negative,Positive,,,Negative,,Negative,Negative,,
"Chất lượng sản phẩm: Tốt
Tôi tes thấy chất lượng tốt ! còn độ bền thì sử dụng 1 thời gian mới biết được.. Hàng đúng như mô tả. Tốt cửa hàng",,,,,,,,,,Positive,
"Tệ sai không có shipping ì ạch. Đóng gói hỏng nặng, hộp thủng.,",,,,,,Negative,,,Negative,,
"Mua hàng của cửa hàng lần đầu mà ưng bụng dễ sợ, mình được người quen giới thiệu mua bên cửa hàng, mua được giá rẻ mà chất lượng tuyệt vời như dẫy thì không còn gì bàn cãi gì, cảm ơn cửa hàng",,,,,,,Positive,,,,
"Camera xóa phông cắt tóc rất tệ. Tính năng xóa phông không hoạt động tốt. AI xóa phông kém. Xóa phông làm mất chi tiết tóc, viền rất thô. Đóng gói không chắc chắn.",,Negative,,,,Negative,,,,,
"Máy sài được 2 tuần lỗi, pin nóng nhanh tuột pin, sài tức anh ách nhưng quá 15 ngày không trả được, cửa hàng bán hàng kém chất lượng",Negative,,,,,,,,,,
"Sản phẩm giá rẻ nhất thị trường chất lượng uy tín,giao nhanh",,,,,,,Positive,,Positive,,
"Tính năng nổi bật: Tốt 
Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Tốt
Máy tốt trong tần giá, ngọi hình đẹp. Nhưng mua về nghe gọi với cài mxh thôi. Ai chơi game thì đuối. Phụ kiện đi kèm có dây sạc, dán màn với ốp lưng. Nhưng miếng dán màn không chuẩn size đâu, mua miếng dán khác hoặc khỏi sử dụng luôn cho nhanh. Điểm trừ là myos của nubia gần như android cơ bản chứ không có autofill, đồng bộ nhanh các kiểu nên sử dụng bên khác đang tiện về đây có lẽ sẽ khồn quen.",,,,,Positive,,Positive,,,,
"Đóng gói không chống hơi ẩm, camera selfie vang vọng. Hỗ trợ thư chậm đọc, hiệu năng bộ nhớ ảo.",,Negative,Negative,,,Negative,,,,,
Camera sau chụp trong điều kiện thiếu sáng cho ảnh bệt màu,,Negative,,,,,,,,,
"Cửa hàng này quá đáng ghê!!! Mua cái máy 99% mà giao cái máy như mới luôn trời ơi!!!! Lần đầu tiên mua điện thoại trên shoppe nên lo gần chết, sợ mua trúng cửa hàng đểu thì mất công đổi trả, ai ngờ đâu gặp cái cửa hàng này, bán cho cái máy đẹp quá trời!!! Mọi tính năng hoạt động ổn! Máy nhỏ gọn, mạnh mẽ, mượt mà Sau 1 ngày đêm test thử thì mọi thứ quá xá ok!!! 10 sao cho cửa hàng!!!! Mọi người ai đang đắng đo thì qua đây mua nhe!!!",,,,,,,,,,Positive,
"Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Tốt
Cửa hàng hỗ trợ rất nhiệt tình xứng đáng 5 sao",,,,,,,,Positive,,Positive,
"Máy khá tốt so với giá tiền không đòi hỏi thêm được. Máy đẹp mỏng nhẹ, sử dụng khá mượt mà tuy nhiên còn máy chưa tối ưu tốt, có vài điểm chưa hợp lí. Thiếu tình năng chạm 2 lần để tắt bật màn hình, hầu như điện thoại nào cũng có...",,,Positive,,Positive,,Positive,,,,
Camera chụp đêm nhiễu hạt kinh khủng pin tụt nhanh như chớp chỉ dùng 2h đã hết đóng gói lỏng lẻo máy xước xát khi nhận,Negative,Negative,,,,Negative,,,,,
"Bèo sai bét hiệu năng chậm, chăm sóc ơ hồ",,,Negative,,,,,Negative,,,
"Điện thoại samsung a6+ đặt mua đã nhận đúng sản phẩm và đầy đủ phụ kiện sạc, còn nguyên gói. Sử dụng chất lượng tốt. Cám ơn cửa hàng.",,,,,,,,,,Positive,
Hàng đúng như quảng cáo. Chất lượng phải qua thời gian mới biết.,,,,,,,,,,Neutral,
Hiệu năng nóng máy khi chơi game pin chai sau 2 tuần chăm sóc khách hàng không trả lời,Negative,,Negative,,,,,Negative,,,
Camera độ phân giải 50mp,,Neutral,,,,,,,,,
Sản phẩm giá tốt chất lượng ổn cửa hàng phục vụ tốt giao hàng nhanh chóng,,,,,,,Positive,Positive,Positive,,
"Giao hàng khá nhanh, đóng gói cũng được, hàng đẹp",,,,,Positive,Positive,,,Positive,,
"Chất lượng sản phẩm: Oke 
Đúng với mô tả: Đúng 
Tính năng nổi bật: Chơi game oke chắc là ổn",,,,,,,,,,Positive,
"Điện thoại đẹp, như mô tả, đặt hàng 15 ngày mới có, sử dụng làm máy phụ chơi game tốt",,,Positive,,Positive,,,,Negative,,
Hàng mới nguyên seal nhé. Hài lòng với fpt,,,,,,,,,,Positive,
"Bên trong hộp có thân máy và dây sạc, đúng như danh sách phụ kiện đi kèm.",Neutral,,,,,Neutral,,,,,
Shopee không bảo vệ quyền lợi người mua vì gian hàng này là của shopee đứng ra bán luôn; không phải là của samsung chính hãng. Mọi người không nên mua,,,,,,,,,,Negative,
Máy trầy xước. Mua 1 lần không dám mua lần 2.,,,,,Negative,,,,,,
"Tính năng nổi bật: Tốt 
Đúng với mô tả: Tốt 
Chất lượng sản phẩm: Tốt
Đóng gói cẩn thận, bọc thành nhiều lớp👍🏻ip 15 màu hồng pastel xinh lắm😍mình săn sale được giá tốt. Mấy bạn thích màu hồng recommend nên mua nha 🇻🇳",,,,,Positive,Positive,Positive,,,,
"Tính năng nổi bật: 
Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Đúng tốt",,,,,,,,,,Positive,
"Sản pham tơi tay ok, dobg gói cẩn thận. Tư vấn nhiệt tình",,,,,,Positive,,Positive,,Positive,
"Lười up ảnh nhưng mà cửa hàng uy tín nha mọi người, đã xúc 2 con ở đây và hài lòng",,,,,,,,,,Positive,
"Hàng đẹp, ổn. Check thông tin trên google chính xác. Tuy nhiên, máy hơi nóng khi sử dụng. Màn hình pixel không đẹp như samsung. Ai sử dụng samsung như mình nhiều thì qua pixel khá khó chịu với giao diện thuần và một số thứ trên trang chủ không chỉnh được. Tuy nhiên, đổi lại là máy mượt, giá cũ hợp lý và google support lâu dài.",,,Positive,Negative,Positive,,Positive,,,,
"Mới nhận được hàng máy mới 100% đóng gói cẩn thận.. Tuy không phải là giá thấp nhất nhưng rất hài lòng với số tiền bỏ ra, rẻ hơn ngoài cửa hàng cả triệu.. Sẽ giới thiệu với người thân 😊😊😊😊",,,,,,Positive,Positive,,,,
Giao hàng hơi lâu. Nhưng sản phẩm khá đẹp,,,,,Positive,,,,Negative,,
"Nhóm màu: Black 
Dung lượng lưu trữ: 128gb hàng đóng gói khá sơ sài so với giá trị, giao hàng đúng hẹn, hàng chính hãng cũng yên tâm",,,,,,Negative,,,Positive,,
Chăm sóc khách hàng từ chối bảo hành. Nhân viên chăm sóc khách hàng thiếu kiến thức. Khó khiếu nại. Báo lỗi thì bảo không nằm trong diện bảo hành. Gọi điện khó,,,,,,,,Negative,,,
