data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb giao hàng nhanh chóng và hiệu quả, dịch vụ khách hàng xuất sắc,",,,,,,,,Positive,Positive,,
sản phẩm tốt. cửa hàng hết màu xanh nên mình lấy màu đen. cam trước hơi lỏ. . máy mượt...... trc mua cho e trai 1 lần rồi. giờ mua thêm 1 cái lm máy phụ. cửa hàng đi đơn nhanh,,Negative,Positive,,,,,,Positive,Positive,
"Nhóm màu: màu xanh lá cây 
Dung lượng lưu trữ: 128gb giàu vitamin và khoáng chất, tốt cho hệ miễn dịch, đóng gói tiện lợi,",,,,,,,,,,,Neutral
Nhóm màu: đen cửa hàng bàn giao hàng cho bên vận chuyển quá chậm chạp. hàng apple thì khổng có điểm để chê,,,,,,,,,Negative,,
Màu máy: màu đen mới 99% cửa hàng ơi mình đã nhận được hàng rồi máy tốt chuẩn luôn nhé cửa hàng tư vấn nhiệt tình đúng mẫu máy mình cần đúng chính hãng luôn nha cửa hàng đóng gói cẩn thận giao hàng cũng rất là nhanh mình test một thời gian thì máy rất là tốt nói chung là tốt tất cả cửa hàng uy tín lần sau mình sẽ giới thiệu mọi người ủng hộ thêm cho cửa hàng nha tặng cửa hàng 5 sao nè,,,,,Positive,Positive,,Positive,,,
"camera chụp ảnh rất chậm. ảnh bị nhòe khi chụp nhanh. máy bị lag khi mở app camera. chụp ảnh tốn thời gian, không chụp được khoảnh khắc. ship hàng chậm và bị delay",,Negative,Negative,,,,,,Negative,,
tốt tuyệt vời tốt như vậy là rất ổn cho tầm giá và kiểu dáng hình bóng con thơ đáng yêu vô cùng tận,,,,,,,Positive,,,,
"sản phẩm: sản phẩm không như mô tả, sản phẩm chất lượng kém đặc màu đỏ giao màu xám điện thoại bị lôi thời không sử dụng zalo. youtube được cả nhà ơi",,,,,,,,,Negative,,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb okkjj",,,,,,,,,,Positive,
"Sản phẩm như mô tả, chất lượng và giá cả phù hợp, cửa hàng đóng gói chắc chắn, giao hàng nhanh.",,,,,,Positive,Positive,,Positive,,
đúng những gì đã cam kết.,,,,,,,,,Neutral,,
"Quá tệ không đúng lag, pin yếu, cam mờ. Thất vọng toàn tập, máy vừa lag, pin thì yếu, chụp ảnh thì xấu. Không đáng tiền.",Negative,Negative,Negative,,,,Negative,,,,
Sản phẩm được bọc trong hộp carton. Thời gian giao hàng trong 3 ngày.,,,,,,Neutral,,,Neutral,,
"Tính năng nổi bật: mượt 
Chất lượng sản phẩm: mượt 
Đúng với mô tả: đẹp loa to nghe hay",,,,,,,,,,Positive,
Máy giá rất rẻ lại còn pin trâu.,Positive,,,,,,Positive,,,,
"Chất lượng sản phẩm: kém 
Đúng với mô tả: không 
Tính năng nổi bật: mạng yếu sóng yếu, máy liên tục giật lag, bảo hành yêu cầu gửi máy 30 ngày không hoàn trả",,,Negative,,,,,Negative,,Negative,
Máy sài ngon lắm nha mọi người test game mấy ngày nay pin trâu sạc nhanh và nhon kk có gì chê đợi hãng về thêm neo 3 gt thì mua thêm cho thằng em sài nữa tuyệt vời,Positive,,,,,,,,,,
hiệu năng nóng khi dùng mic pin chỉ 5h cơ bản chăm sóc khách hàng không đổi,Negative,,Negative,,,,,Negative,,,
"đóng gói thiếu lớp lót, ship nhầm lối vào. camera sau macro lem lém, pin sạc mất bốn giờ rưỡi.",Negative,Negative,,,,Negative,,,Negative,,
"Màu sắc: xanh lá giao diện dễ sử dụng, màn hình rõ ràng và sáng, loa rõ ràng và to, thời lượng pin lâu dài,",Positive,,,Positive,,,,,,Positive,
cửa hàng chuẩn bị hàng nhanh. Hàng đúng như mô tả. Kích hoạt 23/6.,,,,,,,,Positive,,,
Giao hàng nhanh lắm giá tốt ok,,,,,,,Positive,,Positive,,
Cầm thì giống x9b thôi. Độ bền thì các review test rồi nên không cần test vs máy của mình làm gì. cửa hàng giao đúng hàng chính hãng,,,,,,,,,Positive,,
"Giao hàng nhanh, đúng mẫu, chất lượng phải xài mới biết.",,,,,,,,,Positive,,
"Màu sắc: đen 
sản phẩm tốt",,,,,,,,,,Positive,
Máy mới còn nguyên seal. Dùng 1 tg rồi thấy ổn với giá này. Mua ở cửa hàng lần 2 rồi nên yên tâm. cửa hàng gói hàng kỹ lưỡng.,,,,,,Positive,Positive,,,,
"Tính năng nổi bật: cam tốt 
Chất lượng sản phẩm: ổn 
Đúng với mô tả: chắc v nhiều app rác nên về phải chạy tool=) máy đẹp không xước gì, lưng dính keo thì sử dụng cồn lau là hết, cạnh trên cùng không để ý nhưng có bị hở=))",,Positive,,,Positive,,,,,Positive,
"Đúng với mô tả: tốt
Hình ảnh nhận xu, điện thoại to rõ tốt, mình mua cho con mang đi học, mọi người nên.mua nhé ạ",,,,,,,,,,Positive,
"Pin thì chưa biết có bền không vì tôi mới xài, hiện tại vẫn bình thường.",Neutral,,,,,,,,,,
"Lúc nghe mức giá thì đã cảnh báo rồi, mà rồi vẫn mua – đến khi dùng mới thấy giá không đáng.",,,,,,,Negative,,,,
Mức giá này tương xứng với cấu hình được trang bị.,,,,,,,Neutral,,,,
Màn hình có kích thước và độ phân giải như thông số đã công bố.,,,,Neutral,,,,,,,
Nhóm màu: màu đen loại: 1sim tốt re đẹp bên thì chở thời gian mới biết cho shops năm sao,,,,,,,,,,Positive,
Đẹp xịn giá tốt ạ,,,,,Positive,,Positive,,,,
"Máy hiện tại chưa thấy vấn đề gì, giá tốt hơn cửa hàng, nhưng không biết check bảo hành kiểu gì, cửa hàng tư vấn kk nhiệt tình lắm",,,,,,,Positive,Positive,,,
"Máy đẹp không một vết xước,giá cả hợp lý,mình đã mua của cửa hàng 8 máy luôn,,cửa hàng uy tín,mọi người nên mua nhé,,đợt tới sẽ ủng hộ cửa hàng tiếp ạ",,,,,Positive,,Positive,,,,
"Giao hàng nhanh, đóng gói chắc chắn, hàng nguyên seal chất lượng tốt",,,,,,Positive,,,Positive,,
"sản phẩm nhỏ gọn, đầy đủ tính năng, khá đẹp so với giá tiền. nói chung ổn",,,,,Positive,,Positive,,,,
hang nhan roi cac tinh nang khac dung tot nhung bo sim vao goi do chuong nhung khong nghe duoc,,,,,,,,,,Negative,
"Tổng thể đẹp, cầm cũng thấy nặng tay, chức năng chụp hình không được đẹp lắm, xem video cũng không quá rõ nét, bù lại cấu hình tốt, chơi game mượt, cái mua dùm nhỏ em nó chỉ có nhu cầu chơi game",,Negative,Positive,Negative,Positive,,,,,,
"sản phẩm chỉ xước 1 tý gần camera, còn lại mới",,,,,Negative,,,,,,
"Điện thoại quá tốt, cửa hàng uy tín có tâm! Mọi người nên mua.",,,,,,,,,,Positive,
Nhân viên cửa hàng xác nhận thông tin đơn hàng,,,,,,,,Neutral,,,
"Nhóm màu: đen 
Dung lượng lưu trữ: 6gb+128gb lựa chọn thanh toán dễ dàng và tiện lợi, camera chất lượng cao cho những bức ảnh tuyệt đẹp, xịn rẻ ngon nha",,Positive,,,,,Positive,,,,
"máy khá đẹp, máy chạy mượt",,,Positive,,Positive,,,,,,
giá rẻ nhưng chất lượng lắm nha mọi người,,,,,,,Positive,,,,
"Giao hàng đầy đủ, đúng loại nhưng không phải là hàng mới vì ống kính camera rất cũ và trầy xước rất nhiều, chứng tỏ máy cũ không đúng như quảng cáo nhưng vì máy rẻ hơn cửa hàng khác nên cũng tạm chấp nhận!",,,,,Negative,,Positive,,,,
Dịch vụ của cửa hàng thì mình chưa có trải nghiệm nên chưa thể đưa ra đánh giá.,,,,,,,,Neutral,,,
"cửa hàng cũng nhiệt tình tl tin nhắn nhanh, giao hàng nhanh, không biết dùng ổn không, được bảo hành 15 ngày, lướt cũng thấy ok",,,,,,,,Positive,Positive,Positive,
"Dung lượng lưu trữ: a70 ram 6g/128gb 
Nhóm màu: xanh verry good",,,,,,,,,,Positive,
Giao hàng đúng thời gian dự kiến. Sản phẩm đúng mô tả. Sẽ đánh giá thêm sau khi sử dụng,,,,,,,,,Positive,Positive,
"Tính năng nổi bật: màn hình 144hz 
Đúng với mô tả: đúng hàng giao nhanh. đóng gói cẩn thận. điện thoại sử dụng tốt mượt. đúng mô tả. nên mua",,,Positive,Positive,,Positive,,,Positive,,
"Đúng với mô tả: không 
Chất lượng sản phẩm: tệ 
Tính năng nổi bật: tệ",,,,,,,,,,Negative,
"đóng gói quá sơ sài nha, không có chống sốc, tệ quá, giao hàng mất 3 ngày,",,,,,,Negative,,,Negative,,
"tồi tàn thất vọng sóng chập chờn không ổn định, đóng gói bừa bộn hộp rách te tua, hỗ trợ khách hàng thì im thin thít không trả lời",,,,,,Negative,,Negative,,,
cửa hàng giao sản phẩm nguyen seal không có gì để chê cảm ơn cửa hàng,,,,,,,,,Positive,,
Hình ảnh mang tính chất nhận xu đi mình không quay lại video. Cảm ơn cửa hàng đã giao đúng hàng,,,,,,,,,,Positive,
"Máy rất mượt, chip mạnh, pin khá trâu, cam ổn mỗi tội đa nhiệm hơi kém hy vọng sẽ sớm có bản cập nhật fix lỗi này",Positive,Positive,Positive,,,,,,,,
"Mắc không chịu nổi, tưởng hàng cao cấp ai ngờ chỉ được cái mác thương hiệu",,,,,,,Negative,,,,
"Nhóm màu: xanh ngọc 
Dung lượng lưu trữ: 128gb hàng chất lượng. Còn nguyên cả seal viền cạnh. Lúc đầu pin tụt hơi nhanh chắc lâu chưa sạc. Sau 5 ngày sử dụng thấy pin rất tốt. Không biết sau thế nào. Cửa hàng tư vấn rất nhiệt tình",Positive,,,,,,,Positive,,,
"Đúng với mô tả: tốt 
Chất lượng sản phẩm: new 100% mua cho vk chơi liên quân nên cũng không yêu cầu gì",,,,,,,,,,Positive,
Mua làm máy chính hay máy phụ đều ngon bộ nhớ 256 siêu ngon,,,,,,,,,,Positive,
Mua 4-5 lần rồi đều ok cả. Giờ cả nhà dùng pixel:)) nên mua lấy mã khuyến mãi shopee rẻ thêm được chút,,,,,,,Positive,,,,
"Chất lượng sản phẩm: màu ảnh bị sai lệch. 
Đúng với mô tả: không chân thực. 
Tính năng nổi bật: camera xử lí màu kém. Camera tele chụp không rõ nét. Máy nóng khi sử dụng liên tục. Chăm sóc khách hàng không hồi đáp email",,Negative,,Negative,,,,Negative,,,
"sản phẩm tốt đẹp xuất sắc, chất lượng tuyệt hảo. giá cả hợp lý. shipper thân thiện, nhiệt tình. sẽ ủng hộ cửa hàng lần sau. vote cửa hàng 5 stars! chúc cửa hàng mua may, bán đắt.",,,,,,,,,Positive,Positive,
"giá cả rẻ hơn khi ra ngoài cửa hàng mua, máy to phù hợp cho người lớn tuổi sử dụng, máy có hơi giật lag 1 chút",,,Negative,,Positive,,Positive,,,,
Khá là ok nhé phù hợp cho các phụ huynh.Máy to pin trâu màn đối với trung niên vậy là ok 👍,Positive,,,,,,,,,,
"Chất lượng sản phẩm: tuyệt vời 
Tính năng nổi bật: ổn 
Đúng với mô tả: đúng với mô tả lần đầu mua trên mạng cũng run run nhưng khi nhận được đúng là ưng hết ý",,,,,,,,,,Positive,
"
Đúng với mô tả: đúng 
Tính năng nổi bật: hình ảnh và video được quay bằng ip15 hành chính hãng, săn được giá giảm và được kèm trả góp. không còn mong cầu gì hơn, phù hợp với nhu cầu hàng ngày!:))))))) pin rất tốt nha!",Positive,,,,,,Positive,,,,
Chất lượng sản phẩm: thiết kế đơn giản; đóng gói theo tiêu chuẩn.,,,,,Neutral,Neutral,,,,,
"máy thỉnh thoảng bị đơ pin dung lượng 5000 mà sử dụng nhanh xuống pin máy mới mua không biết cửa hàng có đổi không mình gửi đánh giá 1 sao vì không giống quảng cáo chờ cửa hàng phản hồi, nếu tốt mình sẽ sửa lại đánh giá xem có đáng để mua không ạ",Negative,,Negative,,,,,,,,
"Model này trang bị màn hình LTPS TFT 6,3 inch với gam màu DCI-P3 và công nghệ chống chói.",,Neutral,,,,,,,,,
được tặng kèm ốp lưng khi nhận hàng.,,,,,,,,,,Neutral,
"Tệ hại gần như không giống wifi yếu, bluetooth hay mất kết nối mở hộp thấy ngay vết xước trên màn hình. Cửa hàng còn chối là do tôi làm xước, thật vô lý",,,Negative,Negative,,,,Negative,,,
"Màu sắc: màu vàng gold 
Phiên bản: fullbox chất lượng: tốt",,,,,,,,,,Positive,
Nhóm màu: màu đen nhám giao hỏa tốc cộng với siêu sale nên lấy được máy sớm và giá cực okee,,,,,,,Positive,,Positive,,
"Nhóm màu: đen 🔋 
Thời lượng pin: tốt 📸 
Chất lượng camera: được ⚡ 
Hiệu suất: ổn",Positive,Positive,Positive,,,,,,,,
Chất lượng sản phẩm: hiệu năng đáp ứng các tác vụ cơ bản theo cấu hình được công bố.,,,Neutral,,,,,,,,
95% ám màn xíu viền hơi xước,,,,Negative,Negative,,,,,,
Máy quá tồi. Màn hình bị lỗi. Pin quá kém. Tắt màn hình để khoảng 1 tiếng mà nó tụt 10% pin. Nói chung là chất lượng kém,Negative,,,Negative,,,,,,,
Quá tệ. Trong vài tháng 2 lần mua ở cửa hàng thì đến h cả 2 cái đều bị mất mic. Chỉ nghe được. Lắp vietnammobie thì hay bị mất sóng. Nhắn tin cửa hàng còn không thèm trả lời. Chán cái cửa hàng này thực sự.,,,,,,,,Negative,,,
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb em không muốn làm bạn với anh iottrr em yêu anh nhiều lắm rồi đó anh sẽ làm gì vậy anh không biết làm gì vậy anh không biết làm gì",,,,,,,,,,,Neutral
Chất lượng sản phẩm: hàng chính hãng màng hình to nhưng mình mua không để ý là máy không có sim hơi buon tý. nhung van vẫn cho cửa hàng 5 sao khách hàng đã mua ở cửa hàng lan 2,,,,Positive,,,,,,,
Tính năng nổi bật: te không gui hang,,,,,,,,,Negative,,
"Giá này khiến mình cảm thấy như mua đắt, mình hơi tiếc vì có thể chọn mẫu khác rẻ hơn.",,,,,,,Negative,,,,
Quá trình giao hàng mất khoảng vài ngày. Hộp sản phẩm không bị móp méo khi nhận hàng.,,,,,,Neutral,,,Neutral,,
"điện thoại màu vàng gold nhưng hơi ánh bạc tí nhìn buổi tối không thấy vàng lắm, với giá đó thì thấy mẫu mã đẹp to cầm hơi nhẹ tay mua cho mẹ nên thấy mẹ cũng ưng ý lắm",,,,,Positive,,Positive,,,,
Máy chất lượng quá kém.Dùng được vài hôm hỏng hẳn không lên nguồn. Mọi người không nên mua,,,,,,,,,,Negative,
"Giao nhầm thành phố, pin vỏn 2 giờ 30 phút nghe sách. Camera macro tối om, dịch vụ hủy liên hệ đột ngột.",Negative,Negative,,,,,,Negative,Negative,,
chất lượng sản phẩm camera zoom rất kém. đúng với mô tả cam tele không đạt mức quảng cáo. tính năng nổi bật zoom mờ mất chi tiết. review zoom 2x gần như vô dụng ảnh vỡ. hiệu năng chấp nhận được. ship lâu gói không có bảo vệ chỗ ống kính. chăm sóc khách hàng đùn đẩy mất thời gian trao đổi,,Negative,Positive,,,Negative,,Negative,Negative,,
"Mua về chơi game nhẹ, loa lớn nghe được mọi tiếng! hàng full box",,,,,,,,,,Positive,
"máy chạy chậm, hay bị đứng máy, dung lượng máy ít, tải được có 1 ứng dụng",,,Negative,,,,,,,,
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng như mô tả sản phẩm",,,,,,,,,,Positive,
"Mình đã nhận được hàng sau 4 ngày, hàng giao nhanh, đóng góp đẹp và cẩn thận. 5 Sao nhé",,,,,,Positive,,,Positive,,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb giá trị tuyệt vời cho số tiền bỏ ra, chất lượng máy ảnh ấn tượng, tính năng sáng tạo,",,Positive,,,,,,,,,
Máy khá cùi ram 4gb nên khi trên 3gb rất lag,,,Negative,,,,,,,,
"Nhóm màu: đen sản phẩm đóng gói quá sơ sài,cẩu thả. Đơn vị vận chuyển làm móp méo vỏ hộp",,,,,,Negative,,,Negative,,
"đóng gói móp méo hộp. hộp bị hỏng. không nguyên vẹn. nhận hàng thấy hộp móp nặng, may mà máy không sao. camera chụp bệt màu",,Negative,,,,Negative,,,,,
Chất lượng sản phẩm: đúng như mô tả,,,,,,,,,,Positive,
Sử dụng 1 thời gian nhận xét sau! tạm cho 5 sao! sử dụng hơn 2 tuần,,,,,,,,,,Neutral,
- Sử dụng được ít bữa sập nguồn luôn nhắn tin gọi cửa hàng không được. Sao shoppee vẫn còn tồn tại cửa hàng thế này cửa hàng này lừa dối nha. Nhắn tin không trả lời hỏi không. Mua samsung thì chuyển hàng oppo. Màn hình thì bị có vấn đề vận chuyển chậm nhắn tin không trả lời. Gọi điện không bắt máy xem b luận thấy mọi người đánh giá tốt ai ngờ gặp ngay quả đắng -,,,,Negative,,,,Negative,Negative,,
"Loa tai nghe nhỏ, âm thanh không rõ, trong phòng kín không có sóng, yêu cầu hoàn tiền. Liên hệ số 0704658741 nếu có: cách xử lý khác?",,,,,,,,Negative,,Negative,
"Camera chụp đêm nhiễu hạt nặng, pin hao khi sử dụng định vị. Giao hàng chậm 9 ngày, đóng gói yếu làm móp cạnh.",Negative,Negative,,,,Negative,,,Negative,,
"Tính năng nổi bật: mình đo antutu, tận 533.500 điểm 
chiến game mượt, roblox bật max đồ hoạ. mỗi tội hơi nóng vì ép sung, anh em lắp con sò vào chơi tốt lắm à con này còn có sạc nhánh nửa chơi không sợ hết pin. 
Đúng với mô tả: đúng. 5 saooo",,,Positive,,,,,,,,
"Màu sắc: bạc 
như cửa hàng mô tả, rất tốt trong tầm giá",,,,,,,Positive,,,,
"Camera có chế độ AI thông minh thật sự, tự động chỉnh ánh sáng và màu cực chuẩn.",,Positive,,,,,,,,,
Dùng ổn nhưng hơi nóng máy; ai hay dùng máy 5000mah trở lên sẽ không quen vì pin nhanh hết,Negative,,,,,,,,,,
Không bắt được mạng,,,,,,,,,,Negative,
"Nhóm màu: natural 
Dung lượng lưu trữ: 256gb tốt tốt 🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆🙆 😁😁😁😁😁😁😁😁😁😁😁😁😁",,,,,,,,,,Positive,
Màn hình hiển thị màu sắc cũng được,,,,Neutral,,,,,,,
Máy có đi kèm phiếu bảo hành chính hãng 12 tháng theo đúng chính sách.,,,,,,,,Neutral,,,
"camera lấy nét sai liên tục. ảnh out nét. lấy nét tệ. muốn chụp nhanh là ảnh hỏng, lấy nét rất chậm. pin dùng tạm ổn",Positive,Negative,,,,,,,,,
Vừa mang về cầm đã thấy pin bị phồng rồi,Negative,,,,,,,,,,
Nhóm màu: màu đen nhận hàng được mấy hôm chưa có viết đánh giá chờ sài vài ngày nữa xem sao và hàng sài tốt lắm nên mình cho cửa hàng 5sao,,,,,,,,,,Positive,
đã gửi thông tin xuất hoá đơn về công ty trước khi nhận hàng nhưng cửa hàng không lưu ý. xuất hoá đơn sai cho khách! quy trình làm việc chưa chuẩn chỉ,,,,,,,,Negative,,,
"Sản phẩm tốt chính hãng Việt Nam kích hoạt bảo hành khi mới mua máy imei khớp vs máy màu chuẩn, đóng gói tốt chống sốc cẩn thận giao khá nhanh, tiếc cái là cửa hàng không tặng kèm củ sạc. Mình dùng samsung quen rồi nên h lên đời s25. Điểm trừ mỗi cái cửa hàng lười giao tiếp quá.",,,,,,Positive,,Negative,,Positive,
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb giao hàng nhanh chóng và an toàn.thiết kế mượt mà, rất ưng!...",,,,,Positive,,,,Positive,,
"
Đúng với mô tả: đúng 
Tính năng nổi bật: mượt đã nhận được hàng,cửa hàng đóng gói cẩn thận. Đã mua điện thoại bên cửa hàng rất nhiều lần, cửa hàng uy tín. Có nhu cầu sẽ mua ủng hộ thêm",,,Positive,,,Positive,,,,,
"Nhóm màu: vàng chất lượng tốt như giới thiệu,rất tin tưởng cửa hàng,mua lần 4,cửa hàng không cho cái ốp lưng nhưng không sao,5 sao gửi cửa hàng",,,,,,,,,,Positive,
"tôi nhận chiếc điện thoại vào ngày 12-01. Sau thời gian sử dụng tôi mới đánh giá. Pin còn từ 19-25% cắm sạc nhanh đúng 1 tiếng đầy. Tùy mức độ sử dụng tiêu hao pin sẽ hết trong 1 ngày hoặc 2 3 ngày. Camera tôi thấy chụp ảnh rất nét, màu đẹp, tự động lấy ánh sáng và thêm sáng tốt. Cam so với con note 13 tôi có thì nhỉnh hơn nhiều. Âm lượng to, ổn. Nếu dung lượng tăng lên 512 thì tốt hơn vì không có hỗ trợ thẻ nhớ. Có lỗi thông báo và cả cuộc gọi mess. Một số ứng dụng không nhân bản được không như điện thoại khác tất cả đều được. Màn hình cong, cũng mỏng và nhẹ vừa phải cảm giác cầm lên rất đã. Màu tím giới thiệu thì đậm và đẹp lắm, bên ngoài màu nhạt hơn cũng khá thất vọng. Đồng hồ và tai nghe tôi rất thích. Tôi lần đầu chuyển hướng sang Honor nên nhiều thứ chưa thông thạo, chỉ dùng thế nào thì đánh giá thế nấy.",Positive,Positive,,Positive,Positive,,,,,,
"thân máy dễ bám vân tay tạm được thiết kế không thực tế. mặt lưng của máy làm bằng kính bóng, dù rất đẹp nhưng lại bám mồ hôi và vân tay kinh khủng. mình lau liên tục mà chỉ cầm vào một lúc là lại bẩn, nhìn rất mất thẩm mỹ.",,,,,Negative,,,,,,
"Đúng với mô tả: đúng 

Tính năng nổi bật: trâu hàng đúng mô tả pin trâu sử dụng không biết bền không",Positive,,,,,,,,,,
"Chính sách bảo hành theo tiêu chuẩn của nhà sản xuất, dịch vụ của cửa hàng không có gì đặc biệt.",,,,,,,,Neutral,,,
"Nhóm màu: blue 
Dung lượng lưu trữ: 128gb màu xanh rất là đẹp luôn, viettel đóng gói cẩn thận. Giá còn lại tốt hơn những chỗ khác, trong hộp đầy đủ hoá đơn.",,,,,Positive,,Positive,,,,
"sản phẩm: sản phẩm chất lượng kém, sản phẩm giả mạo",,,,,,,,,,Negative,
Máy mượt v,,,Positive,,,,,,,,
Dùng mượt lắm màn đẹp nhưng pin hơi yếu tí,Negative,,Positive,Positive,,,,,,,
Màn hình hiển thị ở mức độ chấp nhận được cho công việc văn phòng.,,,,Neutral,,,,,,,
"Tính năng nổi bật: máy rất là đẹp 
Chất lượng sản phẩm: trên cả tuyệt vời 
Đúng với mô tả: y như hình ảnh cửa hàng đăng bán cửa hàng bán hàng uy tín giao đúng hàng đúng mẫu đủ số lượng cảm ơn cửa hàng nhiều nhé mình đặt máy xanh ngọc nhưng cửa hàng lại giao xanh đậm nhưng mà lộn màu không sao, miễn làm sao máy chạy mượt là tốt rồi cửa hàng ơi cảm ơn cửa hàng nhiều nhé",,,Positive,,,,,Positive,,,
"Nhóm màu: đen 
Phân loại sản phẩm: pin ảo không đúng với nhà sản xuất công bố, quay video chút xíu mà hết pin rồi, trãi nghiệm rất tệ.",Negative,,,,,,,,,,
Giá cuối cùng sau khi áp dụng các mã giảm giá khớp với con số hiển thị lúc đặt hàng.,,,,,,,Neutral,,,,
"Màu sắc: màu ngẫu nhiên sản phẩm: mình nhận được hàng rồi nhé, cửa hàng đóng gói cẩn thận,đẹp mắt,giao hàng giao nhanh cảm ơn cửa hàng nhiều nhé.tặng cửa hàng 5 sao",,,,,,Positive,,,Positive,,
"pin hao nhanh bất thường. không được như cam kết. thời lượng pin không tốt. pin tụt không phanh dù chỉ lướt web, không đủ dùng 1 ngày. shipping chậm hơn 2 ngày",Negative,,,,,,,,Negative,,
"Tính năng nổi bật: 😠 
Đúng với mô tả: không đúng với mô tả 
Chất lượng sản phẩm: thiếu với mẫu trên, không nhắn trước với khách hàng, đưa sản phẩm lỗi chỉ sử dụng để gọi được mọi ứng dụng khác không sử dụng được 😠😠😠😠",,,,,,,,Negative,,Negative,
hàng nhận đúng như mô tả đóng gói cẩn thận. giá cả phải chăng chất lượng tuyệt vời. giao hàng siêu nhanh. đánh giá cửa hàng 5 sao liền luôn 🤗,,,,,,Positive,Positive,,Positive,,
Đã nhận được hàng 1 di động sam sung ss20ffe chất lượng cao sản phẩm dùng rất tốt cửa hàng đóng gói chắc chắn giao hàng nhanh,,,,,,Positive,,,Positive,,
pin chỉ 2h dùng game camera macro mờ đóng hàng hộp mỏng,Negative,Negative,,,,Negative,,,,,
hàng đẹp chuẩn hình.đóng gói chắc chắn xài tốt lắm 5 sao tốt như hình luôn chuẩn,,,,,,Positive,,,,,
Đúng với mô tả: sản phẩm sử dụng thời gian. Chán. Vào google cứ tự đẩy ra. Vào nhiều trang quét không được. Rất khó chịu.,,,,,,,,,,Negative,
"giao hàng rất lâu, tư vấn rất chậm",,,,,,,,Negative,Negative,,
chất lượng sản phẩm dễ xước hoàn thiện kém. đúng với mô tả đúng về kích thước nhưng chất liệu khác. tính năng nổi bật pin bị phồng sau 2 tuần. review sử dụng 2 tuần thấy pin phồng nhẹ máy nóng khi sạc. camera selfie nhòe ảnh thiếu chi tiết. đóng gói sơ sài ship lâu. liên hệ bảo hành mất thời gian thủ tục rườm rà,Negative,Negative,,,Negative,Negative,,Negative,Negative,,
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt
Mới sử dụng tốt",,,,,,,,,,Positive,
"Để sử dụng thời gian xem thế nào, cho cửa hàng 4 sao trước.",,,,,,,,,,Neutral,
Đã mua nhiều lần. Hàng dùng ổn định. Vote mạnh cho cửa hàng. anh em yên tâm mua hàng trên mạng nhé,,,,,,,,,,Positive,
"Hoàn thiện rất kém nhìn hình thì đẹp vỏ nhựa ọp ẹp. Lúc xem ảnh thì thấy sang trọng, cầm trên tay mới biết vỏ nhựa rẻ tiền, ọp ẹp, ấn vào là có tiếng cót két. Mình sử dụng ốp lưng cẩn thận mà viền máy đã có vài vết tróc sơn li ti. Chất lượng không xứng với giá tiền.",,,,,Negative,,Negative,,,,
Có người quen giới thiệu nên cũng tin tưởng và mua ủng hộ cửa hàng. Được 1 cái là cửa hàng giao hàng nhanh còn chất lượng chưa biết được vì mới nhận hàng.,,,,,,,,,Positive,,
Hình ảnh và video chỉ mang tính chất nhận su còn chất lượng của sản phẩm bình thường nhé mọi người,,,,,,,,,,Neutral,
Điện thoại nguyên seal,,,,,,Positive,,,,,
Thời gian chuẩn bị giao hàng nhanh. Sản phẩm giống với mô tả. Điện thoại Xiaomi poco x7 pro 5g,,,,,,,,,Positive,,
"Rất hài lòng, giá tốt, hiệu năng máy best trong tầm tiền.HyperOS 2.0 đã ổn định và mượt hơn",,,Positive,,,,Positive,,,,
"sài lãnh tụ tối cao iran: 'sẽ không khoan nhượng với israel' lãnh tụ ali khamenei đăng tranh về trận chiến cổ xưa của người hồi giáo với người do thái trong thông điệp cứng rắn nhắm vào israel, sau các lời đe dọa từ ông trump. Nhân danh anh hùng ali, cuộc chiến bắt đầu. Ali trở lại khaybar với thanh gươm zulfiqar, lãnh tụ tối cao iran ali khamenei viết trên x hôm nay, đăng kèm ảnh một",,,,,,,,,,,Neutral
Chất lượng sản phẩm trải nghiệm camera selfie tệ. Đúng với mô tả ảnh selfie khác ảnh quảng cáo. Tính năng nổi bật camera thiếu chi tiết + màu giả. Review selfie bị mịn quá mức mất chi tiết màu sai. Pin và hiệu năng bình thường nhưng không nổi bật. Đóng gói sơ sài ship tới muộn. Chăm sóc khách hàng hỗ trợ chậm và không có giải pháp hữu hiệu,Neutral,Negative,Neutral,,,Negative,,Negative,Negative,,
"Giao hàng khá nhanh. Vỏ hộp móp méo quá mức, bên trong bọc chống sốc sơ sài. Hàng mới kích hoạt, hạn bảo hành còn đến 31/3/26. Máy không vấn đề.",,,,,,Negative,,Positive,Positive,,
đóng gói thiếu seal máy bị bụi camera zoom mờ xa shipping chậm do kho,,Negative,,,,Negative,,,Negative,,
