data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"tốt là lắm nha, cửa hàng tư vấn nhiệt tình mình dùng chức năng cơ bản thấy mượt ổn Thề luôn mình mua trải nghiệm thật nha",,,Positive,,,,,Positive,,,
Cũng tạm ổn nhưng màn hình bị chảy nước chơi game khó điều khiển,,,,Negative,,,,,,,
"Điện thoại đẹp, cửa hàng giao nhanh, để sử dụng mới biết, màn hình có dán chống trầy",,,,Neutral,Positive,,,,Positive,,
"Tính năng nổi bật: oke 
Chất lượng sản phẩm: sản phẩm đẹp 
Đúng với mô tả: rất mượt màu đẹp sản phẩm oke lắm săn sale nên được giá rẻ rất oke",,,,,Positive,,Positive,,,,
"Chất liệu:điện thoại sử dụng tốt, hài lòng với sản phẩm mua của cửa hàng, đóng gói và vận chuyển nhanh chóng,",,,,,,Positive,,,Positive,,
Màu sắc: đen bộ nhớ: ram 8g/128g máy hơi cũ nhưng vẫn ổn,,,,,,,,,,Positive,
tiền nào của đấy màn hình fake,,,,Negative,,,Neutral,,,,
"màn hình sống động, giá trị tuyệt vời cho số tiền bỏ ra,",,,,Positive,,,Positive,,,,
Điện thoại khoẻ mà hơi nóng máy khi chơi asphalt 9 với tụt pin cũng hơi nhanh,Negative,,,,,,,,,,
"Tính năng nổi bật: ai, bút spen 

Giao hàng nhanh, chất lượng ổn, có bảo hành 12 tháng online của samsung",,,,,,,,Positive,Positive,,
"Phần mềm nhiều lỗi tạm ổn app hay bị văng. Phần mềm hệ thống không ổn định, mình đang sử dụng app ngân hàng để chuyển tiền thì tự dưng bị văng ra. Nhiều lúc máy còn tự khởi động lại không rõ lý do. Trải nghiệm sử dụng rất bực bội.",,,,,,,,,,Negative,
"pin sạc rất nóng. nhiệt độ cao. dễ quá nhiệt khi sạc. cắm sạc là máy nóng ran, rất lo. đóng hàng cẩn thận nhưng giao chậm 1 ngày",Negative,,,,,Positive,,,Negative,,
hàng sử dụng tạm ổn giao hàng nhanh tạm thời sử dụng xem sao điện thoại bình thường,,,,,,,,,Positive,,
cửa hàng uy tín máy ok new seal mọi người nên mua,,,,,,Positive,,,,,
"
Đúng với mô tả: samsung s25 ultra 256gb đã nhận được hàng...hàng đẹp nguyên siel...săn sale cũng được giá hời...",,,,,Positive,,Positive,,,,
"Giao hàng nhanh, Sản phẩm nguyên kiện, nguyên seal, Cần thời gian trải nghiệm vì là đồ điện tử, Quên lấy hóa đơn, giải quyết cũng nhanh.",,,,,,Positive,,Positive,Positive,,
Chăm sóc khách hàng tệ,,,,,,,,Negative,,,
"mình sinh xong tăng hơn 10kg, giờ soi gương mà mất hết tự tin. có ai từng giảm cân thành công sau sinh cho mình xin động lực với ạ",,,,,,,,,,,Neutral
Hàng đẹp hơi xước nhẹ 99% pin hơi chai khoảng 90% mất áp nhưng được cái rấc phù hợp nhân viên phục vụ ok,Negative,,,,Positive,,,Positive,,,
Sản phẩm: hàng lỗi hoặc bị hư hỏng máy rất lag,,,Negative,,,,,,,,
"Điện thoại dùng cho mục đích chơi game, hình ảnh mang tính chất nhận xu.",,,,,,,,,,Neutral,
Camera chụp được ảnh trong điều kiện ánh sáng đầy đủ.,,Neutral,,,,,,,,,
hiệu năng không ổn định hay bị tụt fps. camera chụp thiếu sáng tệ. sạc nhanh lúc hoạt động lúc không. app ngân hàng hay bị crash. chăm sóc khách hàng xử lý đổi hàng quá chậm. giao hàng mất 1 tuần mới tới,Negative,Negative,Negative,,,,,,Negative,,
Dung lượng pin của máy ở mức phổ thông trong tầm giá này.,Neutral,,,,,,Neutral,,,,
thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn,,,,,,Positive,,,Positive,,
"bực bội khó chịu tức anh ách cứ sử dụng là muốn đập máy, giận không thể tả nổi,",,,,,,,,,,Negative,
"Phân loại: likenew 99% 
Màu sắc: xanh đen sạc này sử dụng rất ngon, thiết kế đẹp. Trước có sử dụng con màu tím, nay mua thêm con màu đen, cửa hàng chính hãng",,,,,Positive,,,,,,
"Về dịch vụ khách hàng, mình chưa phát sinh vấn đề nên chưa liên hệ bao giờ.",,,,,,,,Neutral,,,
"mới mua 1 tháng pin đã tụt dung lượng đáng kể. camera chụp trong nhà bị ám màu xanh. chăm sóc khách hàng chỉ biết xin lỗi, không có hành động cụ thể.",Negative,Negative,,,,,,Negative,,,
"hiệu năng giảm mạnh khi pin thấp. không ổn định. bị bóp hiệu năng. máy chạy rất chậm khi pin dưới 30%, cảm giác rất khó chịu. đóng gói chắc chắn. chăm sóc khách hàng không có giải pháp",Negative,,Negative,,,Positive,,Negative,,,
"máy này là realme 7 5g không phải oppo a74 5g, ram ảo, rom ảo, ram thực 6/128g",,,,,,,,,,Negative,
Giao hàng nhanh. Sản phẩm phù hợp với giá thành. Đóng gói cẩn thận. cửa hàng nhiệt tình. Hình ảnh mang tính chất nhận xu,,,,,,Positive,Positive,Positive,Positive,,
Màn hình có kích thước 6.5 inch và độ phân giải Full HD+.,,,,Neutral,Neutral,,,,,,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb chất lượng máy ảnh ấn tượng, hiệu suất mượt mà, giá trị tuyệt vời cho số tiền bỏ ra, màn hình sống động,",,Positive,Positive,Positive,,,Positive,,,,
"Dở khác không có hiệu năng treo máy thường xuyên. Pin kém bền.,",Negative,,Negative,,,,,,,,
"Nhóm màu: natural 
Dung lượng lưu trữ: 256gb 🔋 
Thời lượng pin: tốt 📸 
Chất lượng camera: nét ⚡ 
Hiệu suất:vượt trội",Positive,Positive,Positive,,,,,,,,
Pin tụt quá nhanh. Mô tả pin trâu là sai. Hiệu năng ì ạch. Pin sử dụng chưa được nửa ngày đã hết. Máy nóng ran. Ship chậm hơn 5 ngày so với dự kiến. Chăm sóc khách hàng hứa lèo,Negative,,Negative,,,,,Negative,Negative,,
"đã nhận được hàng, giao nhanh, nếu có nhu cầu sẽ tiếp tục ủng hộ cửa hàng.",,,,,,,,,Positive,,
Đúng với mô tả: mua a56 gửi a53 giao hàng không đúng,,,,,,,,,Negative,,
"Nhận hộp nguyên seal, hàng seri Việt Nam. Sử dụng ổn tuy nhiên mình gặp tình trạng máy bị chậm (nhập văn bản cứ hay bị tình trạng đơ một lúc) bị thì là lý do gì ha cửa hàng?",,,Negative,,,Positive,,,,,
hiệu năng yếu đa luồng chậm. đóng gói hộp lớn không vừa vali. chăm sóc khách hàng không hoàn phí ship.,,,Negative,,,Negative,,Negative,,,
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng ngon",,,,,,,,,,Positive,
Sản phẩm đúng như mô tả giao hàng nhanh,,,,,,,,,Positive,,
"Lần đầu tiên mua điện thoại cũ qua shopee nên cũng sợ. Nhưng may mắn máy nhận được rất đẹp, như mới, thắc mắc chủ shopee giải đáp nhiệt tình. Chất lượng sơ bộ tốt, rất ưng ý, còn lâu dài thì cần dùng thêm mới biết.",,,,,Positive,,,Positive,,,
"
Nhận máy thấy bụi bẩn bám đầy,màn đẹp loa hay cam đẹp đủ sáng, tem bảo hành dễ bong màng li lông,giao hàng cho dvvc hơi lâu, sau khi vệ sinh máy đẹp keng không một vết xước, pin còn 3800/4000 khá mới. cửa hàng có tính nhẫn nại hỏi nhiều giục nhiều không thái độ.tóm lại máy xứng đáng với tiền bỏ ra, đáng mua, sẽ quay lại",Positive,Positive,,Positive,Positive,,Positive,Positive,Negative,,
màu máy: màu hồng sản phẩm: samsung j2 prime tốt gói hàng cẩn thận hàng đẹp,,,,,Positive,Positive,,,,,
shopee hỗ trợ quá tệ.,,,,,,,,,,,Neutral
cửa hàng treo đầu dê.bán thị chó.chân sặc bị han rỉ đen xì.không cắm được sặc vào.đặt màu đỏ.giao mầu trắng.không đúng mẫu.sẽ không bao giờ có lần sau mua của cửa hàng nữa đâu,,,,,,,,,,Negative,
"máy lỗi vân tay, không phát được wifi nữa...",,,,,,,,,,Negative,
"Màu sắc: bạc 
Phân loại: nguyên seal máy nguyên seal nha mọi người",,,,,,Positive,,,,,
"variation3: mỹ 2 sim 99% 128gb cám ơn cửa hàng đã nhiệt tình tư vấn và ship cho máy màu hồng đờn ông rất đẹp. máy 99% cửa hàng cam kết không trầy xước nhưng vẫn xước gần cụm camera và nắp lưng kha khá, máy vẫn còn silk thân máy, chân sạc còn mới. phụ kiện có sạc cáp lởm. test thử pin tốt, không nóng máy, mọi thứ ổn. sử dụng app bank ổn chứ không giống máy hàn trước mình mua bị root. trước có mua tablet của cửa hàng cũng phân loại 99% mà hông máy bị gai đường keo và xước mặt kính + lưng nhiều nên hông vui lắm nhưng sử dụng thời gian thấy máy hoạt động mượt mà theo năm tháng nên bỏ qua hết. tầm giá tiền này máy sử dụng mượt với pin trâu là được. dựng hay không cũng được sử dụng cũng được 2-3 năm là ổn rồi.:))) cửa hàng nhiệt tình. đóng gói và quay video cẩn thận. mọi thứ cảm quan tốt tạm cho cửa hàng 5 sao. sử dụng time nữa nếu vẫn thấy tốt sẽ ủng hộ thêm. cám ơn cửa hàng.",Positive,Negative,Positive,,Positive,Positive,Positive,Positive,,,
"đóng gói ít xốp bọt, ship làm hỏng dây sạc. pin kém khi gọi video call, camera không giữ hình ổn định.",Negative,Negative,,,,Negative,,,Negative,,
"Máy mỏng nhẹ màn 1.5k hien thị đẹp.Với người dùng cơ bản chỉ lướt tiktok,mạng xã hội và không game như mình thì máy đáp ứng khá là ok.magicos rất mượt trên những tác vụ bt.săn sale được với giá 6.2tr tặng tai nghe quá hời luôn ạ.bảo hành thì chưa biết kích hoạt sao ạ.",,,Positive,Positive,Positive,,Positive,,,,
tôi đã nhận đủ và đúng đơn hàng 241227VT5GQDDQ,,,,,,,,,,Neutral,
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb tốt không có gì để chê",,,,,,,,,,Positive,
Máy dùng cho phụ huynh thì rất ổn,,,,,,,,,,Positive,
chưa sử dụng chưa biết sản phẩm ra sao nhưng giao hàng đẹp đúng màu full box nguyên seal như cam kết tạm thời cho trước 5 sao sử dụng một thời gian rồi mới review được.,,,,,Positive,Positive,,,,Neutral,
"Nhóm màu: đen nết na 
Dung lượng lưu trữ: 12/256gb hiện tại đang sử dụng ổn nhé mọi người, đang tìm thêm cục sạc 45w để sạc.",,,,,,,,,,Positive,
"Sau hơn nửa thế kỷ hoạt động, nơi đây bộc lộ nhiều hạn chế, nguy cơ ảnh hưởng môi trường nước sông Đồng Nai. Năm 2009, khu công nghiệp được chuyển đổi thành khu đô thị thương mại dịch vụ. Mới đây đề án chuyển đổi khu trung tâm hành chính và đô thị với tổng diện tích khoảng 330 ha được tỉnh Đồng Nai phê duyệt.",,,,,,,,,,,Neutral
"Điện thoại tốt trong tầm giá, pin trâu, chip khoẻ, chụp ảnh tạm ổn.",Positive,Positive,,,,,Positive,,,,
"Dung lượng lưu trữ: bản 32g máy sử dụng dược,hơi hao pin,máy nóng mở nhạc",Negative,,,,,,,,,,
"Hơi tiếc vì không săn được bản 12gb giá ngon tầm gần đầu 7 như mấy anh chị, nhưng với bản 8gb mà khoảng đuôi 8-9 là cũng được rồi.",,,,,,,Positive,,,,
"quá tốt, sử dụng rất mượt, đang test lâu dài, khá là ưng ý ngay vừa cầm",,,,,,,,,,Positive,
"đóng gói không có giấy bảo hành. thiếu giấy tờ. thiếu sót. mở hộp không thấy phiếu bảo hành chính hãng, chỉ có giấy tờ của cửa hàng. chăm sóc khách hàng không giải thích rõ",,,,,,Negative,,Negative,,,
"cửa hàng đóng gói sản phẩm rất cẩn thận..niêm phong rất kỹ lưởng..cửa hàng rất chu đáo và uy tín..điện thoại rất đẹp..cửa hàng tặng kèm ốp lưng, cáp sạt, cốc sạt, que chọc sim đầy đủ luôn",,,,,Positive,Positive,,,,,
"giao sai tỉnh, pin chỉ 3h phát trực tiếp. camera macro thiếu sáng, dịch vụ khách hàng hủy ticket đột ngột.",Negative,Negative,,,,,,Negative,Negative,,
"Đóng gói cẩn thận, giao hàng nhanh kể cả khi đang sale lớn.",,,,,,Positive,,,Positive,,
"Hình ảnh sắc nét, mượt.vừa xem vừa sạc mà không thấy nóng máy.quá tốt khi chưa đến 2củ.nhỏ nhẹ,dễ cầm nắm.hy vọng không bị lỗi vặt",,,,Positive,Positive,,Positive,,,,
Máy đẹp keng hộp phụ kiện thấy có dính keo dán nhưng chất lượng máy rất tốt không lỗi lầm gì. Cần thêm thời gian sử dụng để đánh giá sẽ quay lại đánh giá,,,,,Positive,,,,,,
"Nhóm màu: đen 
Dung lượng lưu trữ: 128gb đã nhận được điện thoại hàng chính hãng rất đẹp và ưng ý còn nguyên tem thanhk cửa hàng lại được tặng thêm ốp lưng điện thoại xịn nữa",,,,,Positive,,,,,,
"Đúng với mô tả: tốt 
Tính năng nổi bật: mượt lướt nhanh không bị lag 
Chất lượng sản phẩm: quá tốt...đóng gói cẩn thận khi giao hàng đây là lần mua sản phẩm bên cửa hàng đúng như mô tả... Rẻ và đẹp...nhân viên tư vấn tận tình,giao hàng nhanh sử dụng rất tốt mọi người nên thử mua và trải nghiệm nhá",,,,,,Positive,,Positive,Positive,,
Hàng sử dụng ổn sẽ giới thiệu người thân và bạn bè ủng hộ cửa hàng nhé,,,,,,,,,,Positive,
"đúng như mô tả, mới dùng nên máy vẫn muợt",,,Positive,,,,,,,,
"Nhanh nóng hoàn toàn không lag giật, loa rè. Máy nóng như lò vi sóng, chơi game 5p đã thấy giật lag, loa thì bé và rè. Quá thất vọng với số tiền bỏ ra.",,,Negative,,,,Negative,,,Negative,
"Pin không trâu lắm, thiết kế đẹp. 4 sao cho cửa hàng",Negative,,,,Positive,,,,,,
điện thoại chuẩn fullbox. điện thoại dùng ổn thích hợp để làm máy phụ hoặc là cho các bé dùng dễ học online,,,,,,,,,,Positive,
"Sử dụng được vài ngày thì xuất hiện lỗi loa nghe điện thoại, mấy ngày sau điện thoại bắt đầu bị hư luôn",,,,,,,,,,Negative,
"Lần đầu mua điện thoại onl hơi sợ cũng tốt, mua onl điện thoại bị kích hoạt onl trước nha, cửa hàng kêu sẽ bảo hành bù cho đủ 12th nhưng ngày bảo hành lại tính từ ngày gửi đi thì mất mấy ngày, không đáng nhưng cảm thấy dịch vụ chăm sóc khách hàng vẫn chưa thoả đáng cho người mua",,,,,,,,Negative,,,
"Phân loại sản phẩm: xanh 1 sim 6/128gb 
Dung lượng lưu trữ: 128gb máy khá tốt mỗi tội pin tụt ảo quá mới sạc đầy pin mà để không không sử dụng cũng tụt mất 2% pin. hmm....",Negative,,,,,,,,,,
"Sản phẩm được đóng gói đơn giản, đủ để bảo vệ máy trong quá trình vận chuyển.",,,,,,Neutral,,,Neutral,,
giao sai màu. nhưng chấp nhận. mua vào giờ được tặng kèm thì không có sản phẩm tặng kèm. lúc tích mua thấy tích sẵn rồi. lên đơn thì không. vấn đề này là ở kênh shopee hay của ng bán hàng. người giao hàng 5 sao. sản phẩm hao pin rất nhanh dù cho chỉ sử dụng 1 game. 3 sao nhà bán hàng 1 sao ( vì có trả lời tin chat) còn không trả lời thì chẳng có gì để nói( 0*) shopee: 1 sao. đơn hàng khuất tất!!!! cá nhân người mua vì không xem lại đơn hàng nên chấp nhận hàng này. không trả hàng. chốt: không bao giờ ghé trang bán hàng này!,Negative,,,,,Negative,,Negative,Positive,,
bán hàng không có cục sạc,,,,,,,,,,Negative,
Đúng với mô tả: Camera sau cho chất lượng ảnh tương đương với các sản phẩm cùng phân khúc.,,Neutral,,,,,Neutral,,,,
"Màu sắc: bạc 
Phân loại: không hộp (mới 100%) máy khá ổn chỉ có cái ốp rời cửa hàng tặng kèm không khớp với máy, nên mua có hộp sẽ có ốp của hãng",,,,,,,,,,Positive,
"Hàng chính hãng ok nguyên seal, mua sale được giá 3tr6 rẻ hơn ngoài",,,,,,Positive,Positive,,,,
Tuyệt vời cửa hàng làm ăn quá chất lượng điện thoại quá tốt cho cửa hàng 5s,,,,,,,,,,Positive,
Rất tốt,,,,,,,,,,Positive,
"Máy hay bị mất tín hiệu sim 2 dù mình đã đổi sim qua lại, đã liên hệ nhưng cửa hàng chưa đưa ra được hướng hỗ trợ. Còn lại thì ngon, mượt, không ám màn, viền đẹp.",,,,Positive,Positive,,,Negative,,,
"Máy đẹp, mới tinh luôn. Chất lượng quá tốt. Với cấu hình và giá thị trường thì cửa hàng bán giá quá hợp lý. Hàng chuẩn nguyên zin, chụp hình đẹp, chơi game hơi bị ngon, máy y như hình mình chụp. Đây là sản phẩm mình ưng ý nhất từ trước đến giờ khi mua online. Sẽ ủng hộ cửa hàng đơn hàng tiếp theo",,Positive,Positive,,Positive,,Positive,,,,
"Chất lượng sản phẩm: ổn 
Tính năng nổi bật: tuơng đối 
Đúng với mô tả: tuơng đối bữa hỏi trong live bạn kia nói có ghi âm cụôc gọi thảo tác mà tìm hoài không ra",,,,,,,,,,Positive,
"máy lướt mượt, pin trâu, loa nghe to rõ, nói chung là tốt la lắm, để sử dụng xem 1 thời gian nữa xem sao hihi",Positive,,Positive,,,,,,,,
"máy hay văng app. không xứng đáng với giá tiền. pin ảo. hiệu năng không ổn định, hay bị văng. pin sụt nhanh. đóng hàng móp. chăm sóc khách hàng thái độ hời hợt",Negative,,Negative,,,Negative,Negative,Negative,,,
"Màu sắc: xanh đậm 
Dung lượng lưu trữ: 128gb mình sử dụng 5 ngày cảm thấy hài lòng! máy đẹp, các chức năng đều ổn định! cảm ơn cửa hàng!",,,,,Positive,,,,,,
"Đây là cái điện thoại thứ 2 mình mua ở cửa hàng cửa hàng chính hãng nên cũng khá an tâm điện thoại chụp hình ổn, bộ nhớ cao, xài mượt pin cũng tốt nhưng pin 6000 thì ngon hơn nữa Hình ảnh + video mình chụp bằng máy này luôn nha",Positive,Positive,Positive,,,,,,,,
"Màu sắc: tím nhạt bộ nhớ: ram 8g/128g màn hình đẹp không ám ố, khung viền có cấn móp, xước dăm, mặt lưng kính đẹp không trầy xước, pin còn tầm 82%, máy mất áp suất rồi.khay sim trùng imei với máy. Cùng chip 865 mà sử dụng thấy máy sony nóng, tản nhiệt không tốt bằng con samsung s20",,,,Positive,Positive,,,,,,
"Đúng với mô tả: không như hình 
Chất lượng sản phẩm: bình thường không uy tín",,,,,,,,,,Negative,
Quá ok giao hàng nhanh máy chuẩn cảm ơn cửa hàng,,,,,,,,,Positive,,
"Color: đen-xl tuyệt vời cho phong cách đường phố, vật liệu chất lượng cao, vẻ ngoài đơn giản và đẹp trai, thiết kế phong cách và hợp thời trang, bền và lâu dài, dễ phối đồ và linh hoạt, thời trang hàn quốc hợp thời, hiện đại và thời trang,",,,,,,,,,,,Neutral
"Giao hàng rất nhanh chưa đầy 24h từ Bến Tre lên Hồ Chí Minh, cửa hàng và Shopee, shipper hỗ trợ rất nhiệt tình để mình kịp có điện thoại sử dụng. Full box phụ kiện good.",,,,,,,,,Positive,,
Menw: Trà Tie:12é Tra Chanh:12e Chanh Mwa:12h Tic Yi Muai: 12h Cake Suia: 15h Tna Daa:15e Tra Dau: 15e Cam Vit: 15le Matcha latte:2Oh Caca latte:2Oh Sina Da Bia: Ble Soda Blue: 15h Sia Chia Pic:20t,,,,,,,,,,,Neutral
"Tính năng nổi bật: tốt 
Đúng với mô tả: tốt
￼samsung galaxy s25 ultra 12gb/256gb chính hãng",,,,,,,,,,Positive,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb bóng bẩy và thanh lịch, giá trị tuyệt vời cho số tiền bỏ ra, hiệu suất mượt mà, màn hình sống động,",,,Positive,Positive,,,Positive,,,,
"máy quá đẹp luôn mọi ng ơi 😁 cầm rất đầm và chắc, nam tính, sang trọng, snp865 thì quá mượt, nói chung làtốt ❤️",,,Positive,,Positive,,,,,,
"sản phẩm tốt.chơi game không mượt lắm.sạc pin vô cùng lâu,không ăn cục sạc nhanh 😑 chờ đầy pin muốn nghỉ hưu luôn.nhưng vẫn tốt😂 tùy mọi người cảm nhận",Negative,,Negative,,,,,,,Positive,
"Màu sắc: đen 
Phân loại: fullbox mới thiết kế mỏng nhẹ, rất đẹp!, thời lượng pin lâu dài., màn hình tuyệt vời với tần số làm mới 90hz.,",Positive,,,Positive,Positive,,,,,,
"Phiên bản: 256gb/ snap 888/2sim lần đầu mua của cửa hàng nguyên seal, tem mác đầy đủ",,,,,,Positive,,,,,
"Chất lượng sản phẩm đúng mô tả, giá cả sản phẩm hợp lý, đóng gói ổn.",,,,,,Positive,Positive,,,,
"Gói hàng không cẩn thận, hàng gtc mà như hàng thường. Hộp gói hàng thì rách móp gói chống sốc không được quấn chặt và bịt 2 đầu thất vọng về quy cách đóng gói",,,,,,Negative,,,,,
máy ngon giá tốt,,,,,,,Positive,,,,
"Hàng ngon bổ rẻ, giao hàng nhanh,",,,,,,,Positive,,Positive,,
Hàng lỗi,,,,,,,,,,Negative,
Variation3: bạc variation1: nguyên seal chi mot cau thoi.cửa hàng uy tin,,,,,,Positive,,,,Positive,
sản phẩm chất lượng so với tầm giá..,,,,,,,Positive,,,,
"cảnh báo vô trách nhiệm, tôi đã mua s24 fe để kịp chụp ảnh lễ diễu pinh a80, nhưng khi nhận được sản phẩm thì sạc không vào, đem ra trung tâm bảo hành thì kết luận là lỗi của nhà sản xuất lỗi main nhưng không nhận được bất kì hỗ trợ nào từ phía cửa hàng, mỗi lần nhắn là 1 bạn nhân viên khác và như mới từ đầu, lúc nào cũng bảo là đang xử lý nhưng nửa tháng trôi qua và không cho bất kỳ phương thức đền bù nào. mua 1 cái điện thoại chưa kịp sử dụng lần nào nhưng không có bất kỳ hỗ trợ nào do lỗi hoàn toàn từ nhà sản xuất, không có địa chỉ hay thông tin cửa hàng, không có chính sách đền bù mà chỉ có những câu trả lời trong chat box là đang xử lý hãy chờ và mất hút trong vô vọng",,,,,,,,Negative,,,
Đóng hàng băng keo lỏng hiệu năng yếu với app edit pin chỉ 2h game,,,Negative,,,Negative,,,,,
"Bình thường cũnglười đánh giá lắm mà được cái điện thoại ngon,hiệu suất chơi game coi phim ổn với tầm giá,cửa hàng tư vấn với đổi trả bảo hành nhiệt tình,do chụp hình review thiếu sáng nên hình hơi xấu chứ ở ngoài máy nét lắm mọi người ơi,sẽ ủng hộ tiếp",,,Positive,,,,Positive,Positive,,,
"Đúng với mô tả: dung nhu mô tả 
Chất lượng sản phẩm: như mới 99% 
Tính năng nổi bật: giá tốt, sim sóng đầy đủ giao hàng nhanh gói kĩ ngoại hình mới 99% chức năng đầy đủ cấu hình đủ sử dụng cơ bản",,,,,,Positive,Positive,,Positive,,
"Nhóm màu: màu đen đậm 
Dung lượng lưu trữ: 64gb pin 4000 thực tế 3000 điện thoại chỉ tạm sử dụng ngắn hạn pin như vậy không tốt.",Negative,,,,,,,,,,
"Hộp bị rạch seal đúng máy thiếu đồ. Hộp giao tới đã bị mở, bên trong thiếu mất que chọc sim. Nghi là hàng trưng bày.",,,,,,Negative,,,,,
"Tình trạng: 96% 
Nhóm màu: vàng cũng tốt lắm hình ảnh chỉ mang tính chất nhận xu",,,,,,,,,,Positive,
máy mượt chơi game tốt ngon trong tầm giad,,,Positive,,,,Positive,,,,
"
Tính năng nổi bật: chai pin sao máy em pin ảo quá anh ơi",Negative,,,,,,,,,,
Ứng dụng đi kèm các tính năng cơ bản theo mô tả.,,,,,,,,,,Neutral,
Chất lượng: thấy tốt nghe to rõ tặng cửa hàng 5 sao 🌟 🌟 🌟 🌟 🌟,,,,,,,,,,Positive,
"Khe sim khác màu với máy, hở màng hình, đúng tiền nào của đó",,,,Negative,,,Neutral,,,,
"Đúng với mô tả: đúng 
máy đẹp, tốt 
Tính năng nổi bật: điện thoại hiệu năng cao điện thoại đẹp, nhìn na ná các dòng điện thoại cao cấp. Hiệu năng rất tốt trong tầm giá này. Nên mua nhé mọi người",,,Positive,,Positive,,Positive,,,,
"Máy mới 100% full box, hàng không bị vấn đề gì, giá rẻ, đang mua nha",,,,,,,Positive,,,Positive,
"Dở tệ sai kém chăm sóc kh chậm rì. Camera màu sắc lệch lạc.,",,Negative,,,,,,Negative,,,
"điện thoại ngon, chơi game không lag, ngoại hình như mới có điều khay sim hơi cũ. cửa hàng tư vấn ok, vui tính.",,,Positive,,Positive,,,Positive,,,
"Thấy máy cũng oke lắm luôn ấy, ship tận tình luôn.ưng cửa hàng quá trời luôn",,,,,,,,,Positive,,
Máy đẹp như mới.,,,,,Positive,,,,,,
Mình đang tìm hiểu cách đăng ký bảo hành trực tuyến cho sản phẩm.,,,,,,,,Neutral,,,
"Color: đen-l quần mỏng, không dài lắm trông đơn giản và đẹp trai, dễ phối đồ và linh hoạt,",,,,,,,,,,,Neutral
"Nhóm màu: xám hàng sài ổn định, ngon lành cành đào, chụp hình đẹp, đã mua hơn tháng, hi vọng cửa hàng sẽ tiếp tục bán những sản phẩm chất lượng như thế này",,Positive,,,,,,,,,
"ultr cầm hộp điện thoại trên tay mà vui phải biết ạ. màu hồng chuẩn gu m luôn í. nó đẹp xỉu. cửa hàng gói hàng rất kỹ, mở seal ra nhìn mê ly, điện thoại chạy mướt rượt ạ. m chân thành cảm ơn cửa hàng nhiều, cửa hàng gửi hàng nhanh lắm í. m săn sêu hôm 12, mà do bên vc đi hàng bị lưu kho nên nay mới nhận nè. cảm thấy rất ưng vì mua sản phẩm ở cửa hàng ạ",,,Positive,,,Positive,,,,,
Ngoại hình nhìn tốt. khi mua cân nhắc kỹ nghe.pin cũ không giữ pin được.. bấm chút là hết pin.chưa sử dụng gì mà bộ nhớ đầy rồi.. ứng dụng gì mà hoá trời không coi youtube được..không giống như quảng cáo. sạc không vô pin,Negative,,,,Positive,,,,,,
"Nhóm màu: vàng thương hiệu đáng tin cậy và đáng tin cậy, giá trị tuyệt vời cho số tiền bỏ ra,",,,,,,,Positive,,,,
Mình chưa có thời gian để kiểm tra các chế độ chụp ảnh của camera.,,Neutral,,,,,,,,,
Chất lượng sản phẩm: camera ghi hình ở mức trung tính trong điều kiện đủ sáng.,,Neutral,,,,,,,,,
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: tốt 
Tính năng nổi bật: tốt
Tốt",,,,,,,,,,Positive,
Phiên bản: 6/128gb chất lượng: tốt,,,,,,,,,,Positive,
sản phẩm tốt... giá lại rẻ,,,,,,,Positive,,,Positive,
"Nhóm 
Màu sắc: màu ngẫu nhiên sản phẩm: hài lòng,mình rất thích và ưng ý cửa hàng nhe, tư vấn nhiệt tình chuyên nghiệp, điện thoại đúng như mô tả, đã test chất lượng, còn tặng thêm cáp sạc với ốp lưng đẹp, giá phù hợp với sản phẩm,mọi người nên mua ở đây.",,,,,,,Positive,Positive,,,
Sản phẩm chất lượng giao hàng nhanh đóng gói cẩn thận đầy đủ số lượng,,,,,,Positive,,,Positive,,
cửa hàng giao đúng hàng đã đặt máy hơi chậm nhưng người lớn tuổi dùng thì ok,,,,,,,,,Negative,,
sau 1 thời gian sử dụng khuyên mọi người đừng nên mua điện thoại ở thời điểm này. mình bị cửa hàng đưa điện thoại bốc seal và chai pin. pin 5000 như pin 4000 còn thua máy chính mình sử dụng 4 năm.,Negative,,,,,Negative,,,,Negative,
Chất lượng sản phẩm: camera trước và sau cho ảnh phù hợp trong điều kiện ánh sáng tiêu chuẩn.,,Neutral,,,,,,,,,
"Máy nhận được về ngoại hình đúng gần 97%. Có một vét trầy viền. Màn hình chỉ sướt lòng mèo 1, 2 vết rất nhỏ, nghiêng dưới đèn và nhìn kỹ thì thấy. Áp mã giảm giá và xử mình mua được với giá 2t 375k. Giá quá tốt. Máy pin 375000m, cò áp, màn hình đẹp.",,,,Positive,,,Positive,,,,
"Nhóm màu: đỏ, thiết kế mỏng nhẹ và sang trọng",,,,,Positive,,,,,,
"Điện thoại tốt, đúng mô tả, giá sale, giao hàng nhanh, đánh giá 5 sao",,,,,,,Positive,,Positive,,
